"tconst","primaryTitle","startYear","rank","averageRating","numVotes","runtimeMinutes","directors","writers","genres","IMDbLink","Title_IMDb_Link"
"tt0094963","The Dead Pool",1988,4667,6.3,51064,91,"Buddy Van Horn","Harry Julian Fink, Rita M. Fink, Steve Sharon, Durk Pearson, Sandy Shaw","Action, Crime, Mystery","<a href=""https://www.imdb.com/title/tt0094963"" target=""_blank"">tt0094963</a>","<a href=""https://www.imdb.com/title/tt0094963"" target=""_blank"">The Dead Pool</a>"
"tt1175491","W.",2008,4668,6.3,50938,129,"Oliver Stone","Stanley Weiser","Biography, Comedy, Drama","<a href=""https://www.imdb.com/title/tt1175491"" target=""_blank"">tt1175491</a>","<a href=""https://www.imdb.com/title/tt1175491"" target=""_blank"">W.</a>"
"tt3860916","Cargo",2017,4669,6.3,50684,105,"Ben Howling, Yolanda Ramke","Yolanda Ramke","Drama, Horror, Sci-Fi","<a href=""https://www.imdb.com/title/tt3860916"" target=""_blank"">tt3860916</a>","<a href=""https://www.imdb.com/title/tt3860916"" target=""_blank"">Cargo</a>"
"tt0124198","Very Bad Things",1998,4670,6.3,50254,100,"Peter Berg","Peter Berg","Comedy, Crime, Thriller","<a href=""https://www.imdb.com/title/tt0124198"" target=""_blank"">tt0124198</a>","<a href=""https://www.imdb.com/title/tt0124198"" target=""_blank"">Very Bad Things</a>"
"tt0107969","Rising Sun",1993,4671,6.3,49435,129,"Philip Kaufman","Michael Crichton, Philip Kaufman, Michael Backes","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0107969"" target=""_blank"">tt0107969</a>","<a href=""https://www.imdb.com/title/tt0107969"" target=""_blank"">Rising Sun</a>"
"tt0138510","Idle Hands",1999,4672,6.3,49048,92,"Rodman Flender","Terri Hughes Burton, Ron Milbauer","Comedy, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt0138510"" target=""_blank"">tt0138510</a>","<a href=""https://www.imdb.com/title/tt0138510"" target=""_blank"">Idle Hands</a>"
"tt0413895","Charlotte's Web",2006,4673,6.3,48513,97,"Gary Winick","Susannah Grant, Karey Kirkpatrick, Earl Hamner Jr., E.B. White","Adventure, Comedy, Family","<a href=""https://www.imdb.com/title/tt0413895"" target=""_blank"">tt0413895</a>","<a href=""https://www.imdb.com/title/tt0413895"" target=""_blank"">Charlotte's Web</a>"
"tt1182350","You Will Meet a Tall Dark Stranger",2010,4674,6.3,48258,98,"Woody Allen","Woody Allen","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1182350"" target=""_blank"">tt1182350</a>","<a href=""https://www.imdb.com/title/tt1182350"" target=""_blank"">You Will Meet a Tall Dark Stranger</a>"
"tt0190641","Pokémon: The First Movie - Mewtwo Strikes Back",1998,4675,6.3,48186,96,"Kunihiko Yuyama","Satoshi Tajiri, Takeshi Shudô, Jun'ichi Masuda, Ken Sugimori","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0190641"" target=""_blank"">tt0190641</a>","<a href=""https://www.imdb.com/title/tt0190641"" target=""_blank"">Pokémon: The First Movie - Mewtwo Strikes Back</a>"
"tt1421051","Somewhere",2010,4676,6.3,47880,97,"Sofia Coppola","Sofia Coppola","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1421051"" target=""_blank"">tt1421051</a>","<a href=""https://www.imdb.com/title/tt1421051"" target=""_blank"">Somewhere</a>"
"tt2493486","Last Knights",2015,4677,6.2,46955,115,"Kazuaki Kiriya","Michael Konyves, Dove Sussman","Action, Drama","<a href=""https://www.imdb.com/title/tt2493486"" target=""_blank"">tt2493486</a>","<a href=""https://www.imdb.com/title/tt2493486"" target=""_blank"">Last Knights</a>"
"tt0495596","Tales from Earthsea",2006,4678,6.3,46721,115,"Gorô Miyazaki","Ursula K. Le Guin, Hayao Miyazaki, Gorô Miyazaki, Keiko Niwa","Adventure, Animation, Fantasy","<a href=""https://www.imdb.com/title/tt0495596"" target=""_blank"">tt0495596</a>","<a href=""https://www.imdb.com/title/tt0495596"" target=""_blank"">Tales from Earthsea</a>"
"tt0113972","Nick of Time",1995,4679,6.3,46397,89,"John Badham","Patrick Sheane Duncan","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0113972"" target=""_blank"">tt0113972</a>","<a href=""https://www.imdb.com/title/tt0113972"" target=""_blank"">Nick of Time</a>"
"tt0202470","Rock Star",2001,4680,6.3,46380,105,"Stephen Herek","John Stockwell","Drama, Music","<a href=""https://www.imdb.com/title/tt0202470"" target=""_blank"">tt0202470</a>","<a href=""https://www.imdb.com/title/tt0202470"" target=""_blank"">Rock Star</a>"
"tt0114319","Sabrina",1995,4681,6.3,46072,127,"Sydney Pollack","Samuel A. Taylor, Billy Wilder, Ernest Lehman, Barbara Benedek, David Rayfiel","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0114319"" target=""_blank"">tt0114319</a>","<a href=""https://www.imdb.com/title/tt0114319"" target=""_blank"">Sabrina</a>"
"tt0309530","Down with Love",2003,4682,6.3,46048,101,"Peyton Reed","Eve Ahlert, Dennis Drake","Comedy, Romance","<a href=""https://www.imdb.com/title/tt0309530"" target=""_blank"">tt0309530</a>","<a href=""https://www.imdb.com/title/tt0309530"" target=""_blank"">Down with Love</a>"
"tt0395251","The Producers",2005,4683,6.3,45966,134,"Susan Stroman","Mel Brooks, Thomas Meehan","Comedy, Crime, Musical","<a href=""https://www.imdb.com/title/tt0395251"" target=""_blank"">tt0395251</a>","<a href=""https://www.imdb.com/title/tt0395251"" target=""_blank"">The Producers</a>"
"tt15789472","Nowhere",2023,4684,6.3,45758,109,"Albert Pintó","Indiana Lista, Ernest Riera, Miguel Ruz, Seanne Winslow, Teresa de Rosendo","Drama, Thriller","<a href=""https://www.imdb.com/title/tt15789472"" target=""_blank"">tt15789472</a>","<a href=""https://www.imdb.com/title/tt15789472"" target=""_blank"">Nowhere</a>"
"tt11196036","The Card Counter",2021,4685,6.2,45583,111,"Paul Schrader","Paul Schrader","Crime, Drama, Thriller","<a href=""https://www.imdb.com/title/tt11196036"" target=""_blank"">tt11196036</a>","<a href=""https://www.imdb.com/title/tt11196036"" target=""_blank"">The Card Counter</a>"
"tt18394190","Old Dads",2023,4686,6.2,45507,104,"Bill Burr","Bill Burr, Ben Tishler","Comedy","<a href=""https://www.imdb.com/title/tt18394190"" target=""_blank"">tt18394190</a>","<a href=""https://www.imdb.com/title/tt18394190"" target=""_blank"">Old Dads</a>"
"tt1535438","Hope Springs",2012,4687,6.3,45350,100,"David Frankel","Vanessa Taylor","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1535438"" target=""_blank"">tt1535438</a>","<a href=""https://www.imdb.com/title/tt1535438"" target=""_blank"">Hope Springs</a>"
"tt0115697","Black Sheep",1996,4688,6.2,44995,87,"Penelope Spheeris","Fred Wolf","Comedy","<a href=""https://www.imdb.com/title/tt0115697"" target=""_blank"">tt0115697</a>","<a href=""https://www.imdb.com/title/tt0115697"" target=""_blank"">Black Sheep</a>"
"tt5867314","The Empty Man",2020,4689,6.2,44647,137,"David Prior","David Prior, Cullen Bunn","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt5867314"" target=""_blank"">tt5867314</a>","<a href=""https://www.imdb.com/title/tt5867314"" target=""_blank"">The Empty Man</a>"
"tt10393870","Jayeshbhai Jordaar",2022,4690,6.2,44248,121,"Divyang Thakkar","Anckur Chaudhry, Divyang Thakkar","Comedy, Drama","<a href=""https://www.imdb.com/title/tt10393870"" target=""_blank"">tt10393870</a>","<a href=""https://www.imdb.com/title/tt10393870"" target=""_blank"">Jayeshbhai Jordaar</a>"
"tt9016974","Synchronic",2019,4691,6.2,44236,102,"Justin Benson, Aaron Moorhead","Justin Benson","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt9016974"" target=""_blank"">tt9016974</a>","<a href=""https://www.imdb.com/title/tt9016974"" target=""_blank"">Synchronic</a>"
"tt0086927","Bachelor Party",1984,4692,6.3,43964,105,"Neal Israel","Bob Israel, Neal Israel, Pat Proft","Comedy","<a href=""https://www.imdb.com/title/tt0086927"" target=""_blank"">tt0086927</a>","<a href=""https://www.imdb.com/title/tt0086927"" target=""_blank"">Bachelor Party</a>"
"tt1426329","Lovelace",2013,4693,6.2,43895,93,"Rob Epstein, Jeffrey Friedman","Andy Bellin","Biography, Drama","<a href=""https://www.imdb.com/title/tt1426329"" target=""_blank"">tt1426329</a>","<a href=""https://www.imdb.com/title/tt1426329"" target=""_blank"">Lovelace</a>"
"tt2172584","Maps to the Stars",2014,4694,6.2,43872,111,"David Cronenberg","Bruce Wagner","Comedy, Drama, Mystery","<a href=""https://www.imdb.com/title/tt2172584"" target=""_blank"">tt2172584</a>","<a href=""https://www.imdb.com/title/tt2172584"" target=""_blank"">Maps to the Stars</a>"
"tt0482527","It's a Boy Girl Thing",2006,4695,6.2,43871,95,"Nick Hurran","Geoff Deane, Steve Hamilton Shaw","Comedy, Fantasy, Romance","<a href=""https://www.imdb.com/title/tt0482527"" target=""_blank"">tt0482527</a>","<a href=""https://www.imdb.com/title/tt0482527"" target=""_blank"">It's a Boy Girl Thing</a>"
"tt5001718","Everything, Everything",2017,4696,6.3,43840,96,"Stella Meghie","J. Mills Goodloe, Nicola Yoon","Drama, Romance","<a href=""https://www.imdb.com/title/tt5001718"" target=""_blank"">tt5001718</a>","<a href=""https://www.imdb.com/title/tt5001718"" target=""_blank"">Everything, Everything</a>"
"tt0266452","Death to Smoochy",2002,4697,6.3,43775,109,"Danny DeVito","Adam Resnick","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0266452"" target=""_blank"">tt0266452</a>","<a href=""https://www.imdb.com/title/tt0266452"" target=""_blank"">Death to Smoochy</a>"
"tt7985648","The Legend of Tomiris",2019,4698,6.2,43608,156,"Akan Satayev","Aliya Nazarbayeva, Timur Zhaksylykov","Action, Drama, Fantasy","<a href=""https://www.imdb.com/title/tt7985648"" target=""_blank"">tt7985648</a>","<a href=""https://www.imdb.com/title/tt7985648"" target=""_blank"">The Legend of Tomiris</a>"
"tt1837703","The Fifth Estate",2013,4699,6.2,43545,128,"Bill Condon","Daniel Domscheit-Berg, David Leigh, Luke Harding, Josh Singer","Biography, Crime, Drama","<a href=""https://www.imdb.com/title/tt1837703"" target=""_blank"">tt1837703</a>","<a href=""https://www.imdb.com/title/tt1837703"" target=""_blank"">The Fifth Estate</a>"
"tt0088814","The Black Cauldron",1985,4700,6.3,43341,80,"Ted Berman, Richard Rich","Lloyd Alexander, David Jonas, Vance Gerry, Ted Berman, Richard Rich, Al Wilson, Roy Morita, Peter Young, Art Stevens, Joe Hale, Rosemary Anne Sisson, Roy Edward Disney, Tony Marino, Steve Hulett, Mel Shaw, Burny Mattinson, John Musker, Ron Clements, Doug Lefler, Mark Zaslove","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0088814"" target=""_blank"">tt0088814</a>","<a href=""https://www.imdb.com/title/tt0088814"" target=""_blank"">The Black Cauldron</a>"
"tt0067065","Escape from the Planet of the Apes",1971,4701,6.3,43296,98,"Don Taylor","Paul Dehn, Pierre Boulle","Action, Sci-Fi","<a href=""https://www.imdb.com/title/tt0067065"" target=""_blank"">tt0067065</a>","<a href=""https://www.imdb.com/title/tt0067065"" target=""_blank"">Escape from the Planet of the Apes</a>"
"tt0337876","Birth",2004,4702,6.3,43167,100,"Jonathan Glazer","Jean-Claude Carrière, Milo Addica, Jonathan Glazer","Drama, Fantasy, Mystery","<a href=""https://www.imdb.com/title/tt0337876"" target=""_blank"">tt0337876</a>","<a href=""https://www.imdb.com/title/tt0337876"" target=""_blank"">Birth</a>"
"tt5640450","ARQ",2016,4703,6.3,43127,88,"Tony Elliott","Tony Elliott","Action, Sci-Fi, Thriller","<a href=""https://www.imdb.com/title/tt5640450"" target=""_blank"">tt5640450</a>","<a href=""https://www.imdb.com/title/tt5640450"" target=""_blank"">ARQ</a>"
"tt6535880","Haunt",2019,4704,6.3,43114,92,"Scott Beck, Bryan Woods","Scott Beck, Bryan Woods","Horror, Thriller","<a href=""https://www.imdb.com/title/tt6535880"" target=""_blank"">tt6535880</a>","<a href=""https://www.imdb.com/title/tt6535880"" target=""_blank"">Haunt</a>"
"tt0094142","Throw Momma from the Train",1987,4705,6.3,42839,88,"Danny DeVito","Stu Silver","Comedy, Crime, Thriller","<a href=""https://www.imdb.com/title/tt0094142"" target=""_blank"">tt0094142</a>","<a href=""https://www.imdb.com/title/tt0094142"" target=""_blank"">Throw Momma from the Train</a>"
"tt0387514","Prime",2005,4706,6.2,42736,105,"Ben Younger","Ben Younger","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0387514"" target=""_blank"">tt0387514</a>","<a href=""https://www.imdb.com/title/tt0387514"" target=""_blank"">Prime</a>"
"tt13491110","Antim: The Final Truth",2021,4707,6.3,42720,138,"Mahesh Manjrekar","Mahesh Manjrekar, Abhijeet Shirish Deshpande, Siddharth Salvi, Pravin Tarde, Mithlesh Kaushik","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt13491110"" target=""_blank"">tt13491110</a>","<a href=""https://www.imdb.com/title/tt13491110"" target=""_blank"">Antim: The Final Truth</a>"
"tt5748448","Copshop",2021,4708,6.2,42685,107,"Joe Carnahan","Kurt McLeod, Joe Carnahan, Mark Williams","Action, Thriller","<a href=""https://www.imdb.com/title/tt5748448"" target=""_blank"">tt5748448</a>","<a href=""https://www.imdb.com/title/tt5748448"" target=""_blank"">Copshop</a>"
"tt9812474","Lamb",2021,4709,6.3,42661,106,"Valdimar Jóhannsson","Sjón, Valdimar Jóhannsson","Drama, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt9812474"" target=""_blank"">tt9812474</a>","<a href=""https://www.imdb.com/title/tt9812474"" target=""_blank"">Lamb</a>"
"tt0082136","The Cannonball Run",1981,4710,6.2,42229,95,"Hal Needham","Brock Yates","Action, Comedy, Sport","<a href=""https://www.imdb.com/title/tt0082136"" target=""_blank"">tt0082136</a>","<a href=""https://www.imdb.com/title/tt0082136"" target=""_blank"">The Cannonball Run</a>"
"tt3564472","Girls Trip",2017,4711,6.2,41935,122,"Malcolm D. Lee","Erica Rivinoja, Kenya Barris, Tracy Oliver","Adventure, Comedy, Drama","<a href=""https://www.imdb.com/title/tt3564472"" target=""_blank"">tt3564472</a>","<a href=""https://www.imdb.com/title/tt3564472"" target=""_blank"">Girls Trip</a>"
"tt1667310","Deadfall",2012,4712,6.2,41890,95,"Stefan Ruzowitzky","Zach Dean","Action, Adventure, Crime","<a href=""https://www.imdb.com/title/tt1667310"" target=""_blank"">tt1667310</a>","<a href=""https://www.imdb.com/title/tt1667310"" target=""_blank"">Deadfall</a>"
"tt0100029","Lionheart",1990,4713,6.2,41790,108,"Sheldon Lettich","Stefani Warren, Jean-Claude Van Damme, Sheldon Lettich","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0100029"" target=""_blank"">tt0100029</a>","<a href=""https://www.imdb.com/title/tt0100029"" target=""_blank"">Lionheart</a>"
"tt3787590","We Are Your Friends",2015,4714,6.2,41768,96,"Max Joseph","Max Joseph, Meaghan Oppenheimer, Richard Silverman","Drama, Music, Romance","<a href=""https://www.imdb.com/title/tt3787590"" target=""_blank"">tt3787590</a>","<a href=""https://www.imdb.com/title/tt3787590"" target=""_blank"">We Are Your Friends</a>"
"tt0101745","Doc Hollywood",1991,4715,6.3,41723,104,"Michael Caton-Jones","Neil B. Shulman, Laurian Leggett, Jeffrey Price, Peter S. Seaman, Daniel Pyne","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0101745"" target=""_blank"">tt0101745</a>","<a href=""https://www.imdb.com/title/tt0101745"" target=""_blank"">Doc Hollywood</a>"
"tt14128670","Kimi",2022,4716,6.3,41706,89,"Steven Soderbergh","David Koepp","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt14128670"" target=""_blank"">tt14128670</a>","<a href=""https://www.imdb.com/title/tt14128670"" target=""_blank"">Kimi</a>"
"tt0375568","Astro Boy",2009,4717,6.2,41646,94,"David Bowers","Osamu Tezuka, David Bowers, Timothy Harris, Colin Brady","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0375568"" target=""_blank"">tt0375568</a>","<a href=""https://www.imdb.com/title/tt0375568"" target=""_blank"">Astro Boy</a>"
"tt0139462","Message in a Bottle",1999,4718,6.3,41532,126,"Luis Mandoki","Nicholas Sparks, Gerald Di Pego","Drama, Romance","<a href=""https://www.imdb.com/title/tt0139462"" target=""_blank"">tt0139462</a>","<a href=""https://www.imdb.com/title/tt0139462"" target=""_blank"">Message in a Bottle</a>"
"tt0086320","Sleepaway Camp",1983,4719,6.2,41452,84,"Robert Hiltzik","Robert Hiltzik","Horror","<a href=""https://www.imdb.com/title/tt0086320"" target=""_blank"">tt0086320</a>","<a href=""https://www.imdb.com/title/tt0086320"" target=""_blank"">Sleepaway Camp</a>"
"tt2872518","The Shack",2017,4720,6.3,41366,132,"Stuart Hazeldine","John Fusco, Andrew Lanham, Destin Daniel Cretton, William P. Young, Wayne Jacobsen, Brad Cummings","Drama, Fantasy","<a href=""https://www.imdb.com/title/tt2872518"" target=""_blank"">tt2872518</a>","<a href=""https://www.imdb.com/title/tt2872518"" target=""_blank"">The Shack</a>"
"tt0110443","Major Payne",1995,4721,6.3,41364,95,"Nick Castle","Joe Connelly, Bob Mosher, William Roberts, Richard Alan Simmons, Dean Lorey, Damon Wayans, Gary Rosen","Adventure, Comedy, Family","<a href=""https://www.imdb.com/title/tt0110443"" target=""_blank"">tt0110443</a>","<a href=""https://www.imdb.com/title/tt0110443"" target=""_blank"">Major Payne</a>"
"tt0077681","The Hills Have Eyes",1977,4722,6.3,41354,90,"Wes Craven","Wes Craven","Horror, Thriller","<a href=""https://www.imdb.com/title/tt0077681"" target=""_blank"">tt0077681</a>","<a href=""https://www.imdb.com/title/tt0077681"" target=""_blank"">The Hills Have Eyes</a>"
"tt1783732","John Dies at the End",2012,4723,6.3,41259,99,"Don Coscarelli","Don Coscarelli, David Wong","Comedy, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt1783732"" target=""_blank"">tt1783732</a>","<a href=""https://www.imdb.com/title/tt1783732"" target=""_blank"">John Dies at the End</a>"
"tt2059171","13 Sins",2014,4724,6.3,41053,93,"Daniel Stamm","David Birke, Daniel Stamm, Chookiat Sakveerakul, Eakasit Thairaat","Horror, Thriller","<a href=""https://www.imdb.com/title/tt2059171"" target=""_blank"">tt2059171</a>","<a href=""https://www.imdb.com/title/tt2059171"" target=""_blank"">13 Sins</a>"
"tt1031969","The Rocker",2008,4725,6.2,40772,102,"Peter Cattaneo","Maya Forbes, Wallace Wolodarsky, Ryan Jaffe","Comedy, Music","<a href=""https://www.imdb.com/title/tt1031969"" target=""_blank"">tt1031969</a>","<a href=""https://www.imdb.com/title/tt1031969"" target=""_blank"">The Rocker</a>"
"tt1477837","Cedar Rapids",2011,4726,6.3,40534,87,"Miguel Arteta","Phil Johnston","Comedy","<a href=""https://www.imdb.com/title/tt1477837"" target=""_blank"">tt1477837</a>","<a href=""https://www.imdb.com/title/tt1477837"" target=""_blank"">Cedar Rapids</a>"
"tt0181739","Osmosis Jones",2001,4727,6.3,40413,95,"Bobby Farrelly, Peter Farrelly","Marc Hyman","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0181739"" target=""_blank"">tt0181739</a>","<a href=""https://www.imdb.com/title/tt0181739"" target=""_blank"">Osmosis Jones</a>"
