names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
The Negotiation,09/19/2018 ,70.0,"Crime, Action, Thriller","An ace police crisis negotiator, Chae-yoon, is called to the scene where her supervisor is taken hostage. Through the control room monitor, she is faced with the cold-blooded hostage taker, Tae-gu, whose demeanors are difficult to interpret. Against the 21-hour deadline Tae-gu has set, Chae-yoon tirelessly tries to crack the unusually calm perp over multiple video-calls. Eventually, the shocking truth begins to unveil.","Son Ye-jin, Ha Chae-yoon, Hyun Bin, Min Tae-gu, Kim Sang-ho, Ahn Hyeok-soo, Jang Young-nam, Section Chief Han, Jang Gwang, Hwang Soo-suk, Jo Young-jin, Chairman Koo, Kim Jong-goo, CEO Yoon, Kim Min-sang, Deputy Department Head Park, Han Gi-joong, Lieutenant General Son", 협상, Released, Korean,94040000.0,497161223.8,KR
Female Market: Imprisonment,01/18/1986 ,49.0,Horror,Several women are kidnapped and treated to degradation and violence by their captors.,"Kaori Asô, Miki Uchiyama, Minako Ogawa, Akiko Saitô, Kayo Kiyomoto, Haruyo Araki, Tatsuya Aoki, Y (Yoshioka), Nobutaka Masutomi, U (Uno), Mami Fujimura, Keiko Mizukawa, Kume Anzai, Hiromi Saeki, Miki Kazehara, Yoshiko Izumi, Chieko Oda, Woman A", 凌辱めす市場　監禁, Released, Japanese,93000000.0,1256345435.2,JP
The Best Exotic Marigold Hotel,11/30/2011 ,69.0,"Drama, Comedy","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.","Bill Nighy, Douglas Ainslie, Maggie Smith, Muriel Donnelly, Tom Wilkinson, Graham Dashwood, Judi Dench, Evelyn Greenslade, Dev Patel, Sonny Kapoor, Penelope Wilton, Jean Ainslie, Celia Imrie, Madge Hardcastle, Ronald Pickup, Norman Cousins, Ramona Marquez, Madge's Grandchild",The Best Exotic Marigold Hotel, Released, English,10000000.0,134639780.0,AU
Premium Rush,11/08/2012 ,63.0,"Crime, Action, Thriller","In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","Joseph Gordon-Levitt, Wilee, Michael Shannon, Bobby Monday, Jamie Chung, Nima, Dania Ramirez, Vanessa, Wolé Parks, Manny, Aasif Mandvi, Raj, Christopher Place, Bike Cop, Henry O, Mr. Leung, Hoon Lee, Floor Manager",Premium Rush, Released, English,35000000.0,31393201.0,AU
True Crime,05/13/1999 ,66.0,"Crime, Drama, Thriller, Mystery, Action","Boozer, skirt chaser, careless father. You could create your own list of reporter Steve Everett's faults but there's no time. A San Quentin Death Row prisoner is slated to die at midnight – a man Everett has suddenly realized is innocent.","Clint Eastwood, Steve Everett, Isaiah Washington, Frank Louis Beechum, LisaGay Hamilton, Bonnie Beechum, James Woods, Alan Mann, Denis Leary, Bob Findley, Bernard Hill, Warden Luther Plunkitt, Diane Venora, Barbara Everett, Michael McKean, Réverend Shillerman, Michael Jeter, Dale Porthouse",True Crime, Released, English,55000000.0,16649768.0,AU
Arctic Apocalypse,09/03/2019 ,63.0,"Action, Science Fiction","A massive influx of glacial melting triggers a new ice age in the Northern Hemisphere, forcing a family to make their way across the ice-covered landscape before they are frozen out for good.","Joel Berti, Mark, Jennifer Lee Wiggins, Helen, Lauren Esposito, Brie, Charles Townsend, Tyler, Anna Christensen, Aliyah, Blake Dang, Roger, John Liiving, Walter, Eric Paul Erickson, Larry, Delondra Williams, Mother",Arctic Apocalypse, Released, English,179000000.0,187970757.4,US
The Oath,09/06/2016 ,61.0,"Drama, Crime, Thriller","When his daughter's criminal boyfriend becomes an increasing threat to the family, a father must take action to protect them.","Baltasar Kormákur, Finnur, Hera Hilmar, Anna, Gísli Örn Garðarsson, Óttar, Margrét Bjarnadóttir, Solveig, Auður Aradóttir, Hrefna, Ingvar E. Sigurðsson, Halldór, Þorsteinn Bachmann, Ragnar, Joi Johannsson, Cop, Thelma Gudmunds, Nurse", Eiðurinn, Released, Icelandic,117600000.0,236242943.8,IS
Sofia the First: The Floating Palace,11/24/2013 ,70.0,"Animation, Family, Fantasy","After Sofia helps a little mermaid named Oona, Sofia's amulet grants her the power to transform into a mermaid and visit her new friend's underwater kingdom. But when Cedric (disguised as a seamonster) plots to steal Oona's enchanted Mermaid Comb, danger surfaces for both worlds. With a little help from special guest, Princess Ariel, Sofia embarks on an adventure to rescue Oona and prevent a typhoon before it's too late.","Ariel Winter, Sofia (voice), Darcy Rose Byrnes, Amber (voice), Zach Callison, James (voice), Jodi Benson, Ariel (voice), Jim Cummings, Wormwood (voice), Tim Gunn, Baileywick (voice), Sara Ramirez, Queen Miranda (voice), Jeff Bennett, Farley (voice), John Ross Bowie, Sven (voice)",Sofia the First: The Floating Palace, Released, English,92400000.0,539401838.6,US
A Street Cat Named Bob,11/04/2016 ,79.0,"Family, Drama","James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.","Bob The Cat, Bob, Luke Treadaway, James Bowen, Ruta Gedmintas, Betty, Joanne Froggatt, Val, Anthony Stewart Head, Nigel Bowen, Caroline Goodall, Mary, Beth Goddard, Hillary, Darren Evans, Baz, Ruth Sheen, Elsie",A Street Cat Named Bob, Released, English,8000000.0,17368520.0,GB
A Nightmare on Elm Street 3: Dream Warriors,02/27/1987 ,67.0,"Horror, Thriller","It's been many years since Freddy Krueger's first victim, Nancy, came face-to-face with Freddy and his sadistic, evil ways. Now, Nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. Too bad Freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide.","Heather Langenkamp, Nancy Thompson, Craig Wasson, Neil Gordon, Patricia Arquette, Kristen Parker, Robert Englund, Freddy Krueger, Ken Sagoes, Kincaid, Rodney Eastman, Joey, Jennifer Rubin, Taryn, Bradley Gregg, Phillip, Ira Heiden, Will",A Nightmare on Elm Street 3: Dream Warriors, Released, English,4000000.0,44800000.0,US
Driven,08/16/2019 ,63.0,"Thriller, History",FBI informant Jim Hoffman lures troubled automobile magnate John DeLorean to an undercover sting for cocaine trafficking.,"Jason Sudeikis, Jim Hoffman, Lee Pace, John DeLorean, Judy Greer, Ellen Hoffman, Corey Stoll, Special Agent Benedict Tisa, Isabel Arraiza, Cristina DeLorean, Michael Cudlitz, Morgan Hetrick, Erin Moriarty, Katie Connors, Jamey Sheridan, Bill, Iddo Goldberg, Roy",Driven, Released, English,72000000.0,54616869.0,US
NYC: Tornado Terror,10/04/2008 ,54.0,"Drama, Action, Science Fiction, Thriller","An unexplained, local split in the atmosphere causes a series of total unpredictable, yet devastating tornadoes. Rookie fireman Brian Flynn gets trapped in the underground sewage with his girlfriend, deputy mayor James 'Jim' Lawrence and climatologist Dr. Cassie Lawrence's niece Lori. Mayor Leonardo of New York initially refuses to pay proper attention to the phenomenon, a 'reelection threat', so the alert status remains too low for long. Atypical lightning discovered inside tornadoes adds unprecedented dangers. The Lawrences and aeronautics renegade Dr. Lars Liggenhorn conceive a possible solution by launching rockets, but NASA's Dr. Quinn overrules them, imposing standard silver iodine.","Nicole de Boer, Dr. Cassie Lawrence, Sebastian Spence, James 'Jim' Lawrence, Jerry Wasserman, Mayor Leonardo, Winston Rekert, Dr. Lars Liggenhorn, Colby Johannson, Brian Flynn, Jill Morrison, Lucy, Matthew Harrison, Dr. Quinn, Paulo Ribeiro, Lefferts, Jennifer Copping, Maggie Flynn",NYC: Tornado Terror, Released, English,142800000.0,623397645.0,CA
Don't Make Me Go,06/13/2022 ,75.0,Drama,"A terminally ill man and his teenage daughter embark on a road trip from California to New Orleans for his 20th college reunion. While there, he secretly hopes she can reunite with the mother who left them long ago.","John Cho, Max, Mia Isaac, Wally, Kaya Scodelario, Annie, Mitchell Hope, Rusty, Jemaine Clement, Dale Angelo, Quentin Warren, Samuel, Graham Vincent, Richard, Madeleine McCarthy, Jen, Jade Harlow, Tami",Don't Make Me Go, Released, English,127200000.0,564158441.4,US
BIA: An Upside Down World,02/19/2021 ,78.0,"Comedy, Drama, Family","In this alternate world, Bia and Manuel will have a tempestuous relationship. Pixie, the hateful and stunning owner of Laix, decides to buy the Fundom. The great conflict erupts when Pixie announces a concert. This will have Bia and Helena, who in this upside down universe are divas and rivals, fighting to be the headliner in the final show.","Isabela Souza, Beatriz „Bia“ Urquizová, Julio Peña, Manuel Quemola Gutiérrez, Andrea de Alba, Carmína Laguardiová, Guido Messina, Alex Gutiérrez, Fernando Dente, Victor Gutiérrez, Gabriella Di Grecco, Elena Urquizová, Rhener Freitas, Thiago Kunst, Agustina Palma, Celeste Quinterrová, Giulia Guerrini, Chiara Callegriová", BIA: Un Mundo al Revés, Released," Spanish, Castilian",98500000.0,461099190.8,AR
The Philadelphia Experiment,11/01/1984 ,61.0,"Science Fiction, Adventure, Thriller","Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.","Michael Paré, David Herdeg, Nancy Allen, Allison Hayes, Eric Christmas, Dr. James Longstreet, Bobby Di Cicco, Jim Parker, Louise Latham, Pamela, Kene Holliday, Major Clark, Joe Dorsey, Sheriff Bates, Michael Currie, Magnussen, Stephen Tobolowsky, Barney",The Philadelphia Experiment, Released, English,21000000.0,98566278.4,AU
The Twins Effect,03/08/2003 ,60.0,"Action, Comedy, Horror","An evil Duke attempts to kill and collect the blood of a royal family of European vampires in order to become all powerful. The only surviving member of the family travels to Hong Kong, only to complicate his struggle by falling in love with a mortal girl who just happens to have a vampire hunter for a brother.","Gillian Chung, Gypsy, Charlene Choi, Helen, Ekin Cheng, Reeve, Josie Ho, Lila, Jackie Chan, Jackie Fong, Edison Chen, Kazaf, Mickey Hardt, Duke Dekotes, Karen Mok, Ivy, Anthony Wong, Prada", 千機變, Released, Cantonese,9501932.4,3639926.0,HK
Superman II: The Richard Donner Cut,11/02/2006 ,75.0,"Science Fiction, Action, Adventure","Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.","Christopher Reeve, Superman / Clark Kent (archive footage), Gene Hackman, Lex Luthor (archive footage), Marlon Brando, Jor-El (archive footage), Ned Beatty, Otis (archive footage), Jackie Cooper, Perry White (archive footage), Sarah Douglas, Ursa (archive footage), Margot Kidder, Lois Lane (archive footage), Jack O'Halloran, Non (archive footage), Valerie Perrine, Eve Teschmacher (archive footage)",Superman II: The Richard Donner Cut, Released, English,54000000.0,112132861.0,US
Break,02/14/2019 ,55.0,Thriller,"The company of three guys and two girls makes their way to the old funicular to have an unforgettable New Year’s Eve celebration at the top of the mountain. A fun adventure turns into a nightmare when the funicular stops over the abyss. Coldness, height and fear of a slow death make them reveal their true essence and get in a fight with each other.","Irina Antonenko, Katya, Denis Kosyakov, Denis, Ingrid Olerinskaya, Vika, Andrey Nazimov, Kirill, Anastasiya Grachyova, Masha, Vladimir Gusev, Caretaker, Aleksandr Nikitchenko, Taxi Driver, Angelina Pikovskaya, Katya's daughter, Victoriya Pyatakina, Caretaker", Отрыв, Released, Russian,60600000.0,487584871.8,RU
The Last Thing He Wanted,02/14/2020 ,49.0,"Drama, Thriller","At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.","Anne Hathaway, Elena McMahon, Ben Affleck, Treat Morrison, Rosie Perez, Alma Guerrero, Willem Dafoe, Richard McMahon, Edi Gathegi, Jones, Mel Rodriguez, Barry Sedlow, Onata Aprile, Cat McMahon, Toby Jones, Paul Schuster, Carlos Leal, Max Epperson aka Bob Weir",The Last Thing He Wanted, Released, English,147200000.0,1052163302.4,US
The Fortress,10/03/2017 ,67.0,"War, Drama, History, Action","Ancient Korea, 17th century. The powerful Khan of the Jurchen tribe of Manchuria, who fights the Ming dinasty to gain China, becomes the first ruler of the Qing dinasty and demands from King In-jo of Joseon to bow before him; but he refuses, being loyal to the Mings. On December 14th, 1636, the Qing horde invades Joseon, so King In-jo and his court shelter in the mountain fortress of Namhan and prepare to defend the kingdom.","Lee Byung-hun, Choe Myeong-gil, Kim Yoon-seok, Kim Sang-heon, Park Hae-il, King In-jo, Go Soo, Seo Nal-soe, Park Hee-soon, Lee Si-baek, Song Young-chang, Kim Ryu, Jo Woo-jin, Jeong Myeong-su, Lee Da-wit, Chil-bok, Heo Sung-tae, Yong Gol-dae", 남한산성, Released, Korean,92200000.0,28645448.0,KR
Beethoven's Treasure Tail,10/02/2014 ,59.0,"Family, Comedy, Adventure, Action","After everyone's favorite St. Bernard gets fired from a movie, Beethoven begins the long journey home with his trainer, Eddie. On their way, they become stranded in a small coastal town where the beloved canine befriends a young boy who is searching for buried treasure.","Jonathan Silverman, Eddie Thornton, Kristy Swanson, Anne Parker, Jayne Eastwood, Grace O'Malley, David DeLuise, Phil, Bretton Manley, Sam Parker, Jeffrey Combs, Fritz Bruchschnauser / Howard Belch, Alec Mapa, Simon, Brian George, Trentino, Udo Kier, The real Fritz Bruchschnauser",Beethoven's Treasure Tail, Released, English,138000000.0,869768998.6,US
Swing Kids,03/05/1993 ,67.0,"Music, Drama","The story of a close-knit group of young kids in Nazi Germany who listen to banned swing music from the US. Soon dancing and fun leads to more difficult choices as the Nazi's begin tightening the grip on Germany. Each member of the group is forced to face some tough choices about right, wrong, and survival.","Robert Sean Leonard, Peter Müller, Christian Bale, Thomas Berger, Frank Whaley, Arvid, Barbara Hershey, Frau Müller, Tushka Bergen, Evey, David Tom, Willi Müller, Mary Fogarty, Mama Klara Müller, Kenneth Branagh, Herr Knopp, Gestapo, Noah Wyle, Emil Lutz",Swing Kids, Released, English,72000000.0,5632086.0,US
Dug's Special Mission,01/01/2010 ,70.0,"Animation, Comedy, Family","Dug is sent on foolish missions by Alpha, Beta, and Gamma so they can hunt for the Bird of Paradise Falls by themselves. Dug may find that where he belongs is not where he's been looking.","Bob Peterson, Dug / Alpha (voice), Delroy Lindo, Beta (voice), Jerome Ranft, Gamma (voice), Ed Asner, Carl Fredricksen (voice) (uncredited), Jordan Nagai, Russell (voice) (uncredited)",Dug's Special Mission, Released, English,111000000.0,294668448.4,AU
